_dewptm,_fog,_hail,_hum,_precipm,_pressurem,_rain,_snow,_tempm,_thunder,_tornado,_wdird
27,0,0,81,,996,0,0,30,0,0,
27,0,0,87,,997,0,0,29,0,0,
27,0,0,90,,997,0,0,29,0,0,
27,0,0,91,,998,0,0,28,0,0,
28,0,0,87,,998,0,0,30,0,0,90
28,0,0,59,,998,0,0,35,0,0,140
28,0,0,53,,996,0,0,36,0,0,140
28,0,0,56,,995,0,0,36,0,0,140
28,0,0,72,,997,0,0,32,0,0,
28,0,0,81,,999,0,0,30,0,0,70
27,0,0,81,,998,0,0,30,0,0,
28,0,0,91,,998,0,0,29,0,0,140
27,0,0,74,,999,0,0,31,0,0,140
28,0,0,53,,998,0,0,36,0,0,90
27,0,0,50,,997,0,0,37,0,0,140
27,0,0,51,,995,0,0,36,0,0,110
28,0,0,70,,996,0,0,33,0,0,
28,0,0,75,,997,0,0,32,0,0,90
26,0,0,74,,996,0,0,30,0,0,90
25,0,0,71,,997,0,0,29,0,0,140
26,0,0,69,,998,0,0,30,0,0,90
26,0,0,53,,997,0,0,35,0,0,90
27,0,0,55,,996,0,0,36,0,0,90
27,0,0,52,,994,0,0,35,0,0,110
26,0,0,66,,995,0,0,32,0,0,90
26,0,0,71,,996,0,0,31,0,0,110
26,0,0,73,,996,0,0,30,0,0,110
26,0,0,83,,996,0,0,28,0,0,90
27,0,0,75,,998,0,0,30,0,0,110
28,0,0,77,,998,1,0,32,0,0,140
27,0,0,64,,997,0,0,34,0,0,140
28,0,0,63,,996,0,0,34,0,0,90
27,0,0,75,,998,0,0,31,0,0,110
26,0,0,78,,999,0,0,30,0,0,140
26,0,0,80,,998,0,0,29,0,0,90
26,0,0,88,,999,0,0,28,0,0,
27,0,0,86,,999,0,0,30,0,0,
27,0,0,58,,999,0,0,34,0,0,200
26,0,0,52,,997,0,0,35,0,0,
26,0,0,52,,995,0,0,35,0,0,
26,0,0,61,,997,0,0,32,0,0,
27,0,0,69,,998,0,0,31,0,0,250
26,0,0,72,,997,0,0,30,0,0,270
25,0,0,72,,997,0,0,29,0,0,270
25,0,0,69,,998,0,0,30,0,0,270
25,0,0,53,,998,0,0,33,0,0,290
25,0,0,48,,996,0,0,35,0,0,320
26,0,0,53,,994,0,0,35,0,0,320
29,0,0,78,,995,0,0,32,0,0,
27,0,0,70,,996,0,0,31,0,0,
26,0,0,70,,995,0,0,31,0,0,270
25,0,0,72,,995,0,0,29,0,0,270
24,0,0,71,,997,0,0,29,0,0,270
24,0,0,64,,997,0,0,30,0,0,250
26,0,0,59,,996,0,0,33,0,0,290
28,0,0,67,,994,0,0,33,0,0,90
27,0,0,78,,995,1,0,30,0,0,140
26,0,0,78,,996,0,0,29,0,0,250
25,0,0,75,,995,0,0,28,0,0,250
24,0,0,73,,996,0,0,28,0,0,270
25,0,0,75,,997,0,0,29,0,0,270
26,0,0,60,,997,0,0,32,0,0,290
25,0,0,55,,995,0,0,34,0,0,230
25,0,0,58,,994,0,0,32,0,0,250
24,0,0,58,,996,0,0,31,0,0,250
24,0,0,65,,997,0,0,30,0,0,270
24,0,0,69,,996,0,0,29,0,0,270
23,0,0,65,,996,0,0,28,0,0,270
24,0,0,69,,998,0,0,29,0,0,270
24,0,0,54,,999,0,0,32,0,0,290
26,0,0,56,,997,0,0,34,0,0,250
25,0,0,55,,996,0,0,33,0,0,250
24,0,0,60,,997,0,0,31,0,0,250
23,0,0,60,,998,0,0,30,0,0,250
23,0,0,61,,998,0,0,29,0,0,270
23,0,0,68,,998,0,0,28,0,0,270
24,0,0,65,,999,0,0,30,0,0,270
24,0,0,49,,999,0,0,33,0,0,290
23,0,0,40,,998,0,0,35,0,0,290
23,0,0,44,,996,0,0,34,0,0,270
24,0,0,58,,997,0,0,32,0,0,270
24,0,0,60,,997,0,0,31,0,0,250
23,0,0,59,,996,0,0,30,0,0,250
22,0,0,62,,997,0,0,28,0,0,270
23,0,0,59,,998,0,0,29,0,0,290
23,0,0,46,,998,0,0,33,0,0,320
24,0,0,43,,997,0,0,36,0,0,290
25,0,0,44,,996,0,0,35,0,0,320
24,0,0,53,,998,0,0,33,0,0,270
23,0,0,51,,999,0,0,32,0,0,270
23,0,0,58,,998,0,0,31,0,0,250
22,0,0,62,,991,0,0,28,0,0,270
23,0,0,59,,998,0,0,29,0,0,270
24,0,0,46,,999,0,0,34,0,0,320
24,0,0,42,,997,0,0,36,0,0,0
24,0,0,44,,996,0,0,35,0,0,320
24,0,0,53,,998,0,0,33,0,0,290
24,0,0,58,,999,0,0,31,0,0,290
24,0,0,61,,999,0,0,30,0,0,290
21,0,0,58,,999,0,0,28,0,0,270
22,0,0,56,,1000,0,0,29,0,0,290
23,0,0,47,,1000,0,0,33,0,0,290
24,0,0,42,,999,0,0,36,0,0,320
24,0,0,42,,997,0,0,36,0,0,340
26,0,0,58,,999,0,0,33,0,0,
27,0,0,77,,1001,0,0,30,0,0,110
26,0,0,93,,1001,1,0,27,0,0,110
25,0,0,88,,1001,1,0,26,0,0,180
24,0,0,83,,1003,0,0,27,0,0,180
26,0,0,96,,1004,1,0,26,0,0,180
25,0,0,79,,1002,0,0,28,0,0,230
25,0,0,63,,1000,0,0,31,0,0,
26,0,0,78,,1002,0,0,29,0,0,
26,0,0,91,,1003,1,0,27,0,0,
26,0,0,93,,1004,0,0,27,0,0,90
26,0,0,85,,1005,0,0,28,0,0,90
26,0,0,60,,1005,0,0,33,0,0,110
26,0,0,54,,1003,0,0,34,0,0,90
25,0,0,50,,1002,0,0,34,0,0,90
24,0,0,67,,1004,0,0,29,0,0,180
25,0,0,73,,1004,0,0,29,0,0,
24,0,0,76,,1004,0,0,28,0,0,
25,0,0,82,,1004,0,0,28,0,0,
26,0,0,75,,1004,0,0,29,0,0,90
26,0,0,54,,1004,0,0,34,0,0,90
26,0,0,52,,1002,0,0,35,0,0,110
26,0,0,55,,,0,0,34,0,0,90
26,0,0,63,,1001,0,0,31,0,0,90
26,0,0,73,,1002,0,0,30,0,0,90
25,0,0,76,,1002,0,0,29,0,0,90
24,0,0,81,,1002,0,0,27,0,0,90
26,0,0,81,,1003,0,0,29,0,0,90
26,0,0,58,,1003,0,0,33,0,0,140
27,0,0,64,,1001,0,0,34,0,0,110
26,0,0,59,,1000,0,0,33,0,0,140
25,0,0,66,,1002,0,0,31,0,0,140
25,0,0,69,,1002,0,0,29,0,0,160
25,0,0,73,,1002,0,0,29,0,0,
25,0,0,84,,1002,0,0,27,0,0,
26,0,0,84,,1004,0,0,29,0,0,
26,0,0,56,,1003,0,0,33,0,0,180
26,0,0,55,,1001,0,0,34,0,0,110
26,0,0,54,,1000,0,0,34,0,0,
26,0,0,62,,1001,0,0,32,0,0,230
26,0,0,71,,1002,0,0,30,0,0,
25,0,0,73,,1002,0,0,30,0,0,270
26,0,0,82,,1003,0,0,29,0,0,270
25,0,0,70,,1005,0,0,30,0,0,290
25,0,0,53,,1005,0,0,34,0,0,320
26,0,0,54,,1003,0,0,34,0,0,320
26,0,0,52,,1003,0,0,35,0,0,320
27,0,0,73,,1003,0,0,32,0,0,110
27,0,0,77,,1005,0,0,30,0,0,110
26,0,0,79,,1004,0,0,29,0,0,
26,0,0,86,,1004,0,0,28,0,0,
26,0,0,74,,1006,0,0,30,0,0,320
26,0,0,63,,1005,0,0,32,0,0,290
26,0,0,58,,1004,0,0,33,0,0,
27,0,0,78,,1003,1,0,30,0,0,
26,0,0,79,,1003,0,0,29,0,0,
26,0,0,85,,1004,0,0,28,0,0,230
26,0,0,87,,1003,0,0,28,0,0,90
26,0,0,89,,1003,0,0,27,0,0,
26,0,0,74,,1003,0,0,30,0,0,
26,0,0,51,,1002,0,0,35,0,0,290
25,0,0,41,,1000,0,0,37,0,0,0
27,0,0,52,,998,0,0,36,0,0,
27,0,0,66,,1001,0,0,33,0,0,
27,0,0,72,,1002,0,0,32,0,0,
27,0,0,77,,1001,0,0,30,0,0,
25,0,0,70,,1001,0,0,30,1,0,270
26,0,0,74,,1003,0,0,30,0,0,
24,0,0,54,,1003,0,0,32,0,0,
28,0,0,54,,1000,0,0,36,0,0,110
26,0,0,75,,999,0,0,29,1,0,
27,0,0,86,,1001,0,0,30,0,0,
25,0,0,77,,1002,0,0,29,0,0,
26,0,0,87,,1002,0,0,28,0,0,
25,0,0,79,,1002,0,0,28,0,0,180
26,0,0,81,,1004,0,0,28,0,0,110
25,0,0,60,,1004,0,0,32,0,0,140
25,0,0,57,,1002,0,0,33,0,0,90
26,0,0,61,,1000,0,0,32,0,0,110
25,0,0,72,,1002,0,0,29,0,0,110
25,0,0,79,,1003,0,0,28,0,0,90
25,0,0,80,,1003,0,0,28,0,0,110
25,0,0,87,,1003,0,0,27,0,0,110
26,0,0,83,,1004,0,0,28,0,0,
26,0,0,67,,1003,0,0,32,0,0,140
27,0,0,58,,1001,0,0,35,0,0,140
27,0,0,64,,999,0,0,34,0,0,110
26,0,0,69,,1001,0,0,31,0,0,140
26,0,0,75,,1002,0,0,29,0,0,140
25,0,0,79,,1002,0,0,28,0,0,140
25,0,0,82,,1001,0,0,28,0,0,110
26,0,0,79,,1002,0,0,29,0,0,
27,0,0,61,,1002,0,0,34,0,0,140
26,0,0,52,,999,0,0,35,0,0,90
27,0,0,69,,998,0,0,32,0,0,180
27,0,0,78,,,0,0,31,0,0,140
26,0,0,79,,1001,0,0,29,0,0,
26,0,0,81,,1001,0,0,29,0,0,140
25,0,0,78,,1000,0,0,28,0,0,
27,0,0,84,,1001,0,0,29,0,0,140
27,0,0,72,,1002,0,0,31,0,0,160
27,0,0,69,,1000,0,0,31,0,0,
27,0,0,69,,998,0,0,31,0,0,
27,0,0,84,,999,0,0,30,0,0,140
26,0,0,91,,1001,0,0,27,0,0,180
,0,0,,,1001,0,0,,0,0,140
26,0,0,90,,1001,0,0,27,0,0,90
26,0,0,88,,1002,0,0,28,0,0,110
27,0,0,68,,1001,0,0,32,0,0,90
27,0,0,57,,999,0,0,34,0,0,90
26,0,0,60,,998,0,0,33,0,0,180
27,0,0,72,,999,0,0,31,0,0,180
27,0,0,77,,1000,0,0,30,0,0,200
27,0,0,80,,1000,0,0,30,0,0,180
26,0,0,85,,1001,0,0,28,0,0,180
26,0,0,79,,1002,0,0,29,0,0,
26,0,0,57,,1001,0,0,33,0,0,140
28,0,0,63,,999,0,0,34,0,0,110
26,0,0,100,,,1,0,26,1,0,230
27,0,0,97,,1000,0,0,28,0,0,
27,0,0,97,,1001,0,0,27,0,0,
26,0,0,94,,1001,0,0,27,0,0,
26,0,0,95,,1001,0,0,27,0,0,110
28,0,0,96,,1002,0,0,29,0,0,
27,0,0,60,,1001,0,0,34,0,0,140
27,0,0,92,,1000,0,0,29,1,0,
27,0,0,72,,998,0,0,31,0,0,
28,0,0,88,,999,0,0,29,0,0,
28,0,0,95,,1000,0,0,28,0,0,
27,0,0,96,,1000,0,0,28,0,0,
27,0,0,93,,998,0,0,28,0,0,
28,0,0,95,,,0,0,28,0,0,
28,0,0,73,,1000,0,0,32,0,0,
26,0,0,54,,997,0,0,34,0,0,0
27,0,0,57,,995,0,0,34,0,0,
27,0,0,75,,997,0,0,31,0,0,160
27,0,0,81,,997,0,0,30,0,0,180
27,0,0,84,,996,0,0,29,0,0,
27,0,0,88,,996,0,0,28,0,0,
27,0,0,75,,998,0,0,30,0,0,270
27,0,0,59,,997,0,0,34,0,0,320
26,0,0,49,,997,1,0,35,0,0,340
25,0,0,57,,993,0,0,33,0,0,20
24,0,0,63,,996,0,0,30,0,0,
24,0,0,69,,998,0,0,28,0,0,270
24,0,0,72,,996,0,0,28,0,0,
24,0,0,80,,996,0,0,27,0,0,
24,0,0,77,,998,0,0,28,0,0,20
25,0,0,66,,999,0,0,30,0,0,
26,0,0,65,,998,0,0,32,0,0,140
25,0,0,64,,996,0,0,30,0,0,20
25,0,0,72,,997,0,0,29,0,0,140
25,0,0,78,,999,0,0,28,0,0,
24,0,0,81,,998,0,0,27,0,0,
25,0,0,82,,999,0,0,27,0,0,
,0,0,,,1000,0,0,26,0,0,
23,0,0,54,,1000,0,0,31,0,0,50
24,0,0,49,,997,0,0,33,0,0,320
24,0,0,58,,996,0,0,31,0,0,340
24,0,0,66,,999,0,0,29,0,0,
24,0,0,73,,1000,0,0,28,0,0,
24,0,0,77,,1000,0,0,27,0,0,
24,0,0,89,,1001,0,0,26,0,0,
25,0,0,79,,1002,0,0,28,0,0,320
24,0,0,53,,1002,0,0,32,0,0,290
22,0,0,39,,,0,0,34,0,0,320
24,0,0,50,,999,0,0,34,0,0,20
25,0,0,64,,1001,0,0,30,0,0,
24,0,0,67,,1003,0,0,29,0,0,
23,0,0,71,,1002,0,0,28,0,0,270
22,0,0,71,,1002,0,0,27,0,0,
22,0,0,62,,1004,0,0,28,0,0,290
23,0,0,49,,1003,0,0,32,0,0,320
22,0,0,39,,1001,0,0,34,0,0,270
24,0,0,63,,1000,0,0,30,0,0,
24,0,0,69,,1002,0,0,29,0,0,
23,0,0,68,,1004,0,0,29,0,0,250
23,0,0,70,,1003,0,0,28,0,0,270
24,0,0,81,,1003,0,0,27,0,0,270
24,0,0,72,,1004,0,0,28,0,0,270
25,0,0,56,,1004,0,0,33,0,0,320
26,0,0,85,,1002,1,0,28,0,0,
26,0,0,58,,1000,0,0,33,0,0,
27,0,0,78,,1002,0,0,30,0,0,
26,0,0,81,,1003,0,0,28,0,0,230
25,0,0,83,,1002,0,0,28,0,0,
23,0,0,84,,1003,0,0,26,0,0,
22,0,0,68,,1005,0,0,27,0,0,290
24,0,0,54,,1005,0,0,32,0,0,340
22,0,0,42,,1003,0,0,33,0,0,340
23,0,0,46,,1001,0,0,33,0,0,340
22,0,0,58,,1003,0,0,29,0,0,
24,0,0,73,,1003,0,0,28,0,0,
23,0,0,73,,1002,0,0,27,0,0,
21,0,0,71,,1003,0,0,25,0,0,
21,0,0,62,,1004,0,0,27,0,0,320
22,0,0,44,,1004,0,0,32,0,0,320
22,0,0,39,,1002,0,0,34,0,0,320
21,0,0,38,,,0,0,34,0,0,340
20,0,0,53,,1003,0,0,28,0,0,270
20,0,0,61,,1004,0,0,26,0,0,
20,0,0,65,,1003,0,0,25,0,0,
21,0,0,71,,1003,0,0,25,0,0,
21,0,0,62,,1006,0,0,26,0,0,320
22,0,0,46,,1005,0,0,31,0,0,270
23,0,0,46,,1003,0,0,34,0,0,320
23,0,0,46,,1001,0,0,33,0,0,320
24,0,0,86,,1005,1,0,25,1,0,320
22,0,0,82,,1005,0,0,24,0,0,
22,0,0,85,,1004,0,0,24,0,0,
22,0,0,85,,1005,0,0,24,0,0,
21,0,0,71,,1007,1,0,25,0,0,230
23,0,0,61,,1007,0,0,29,0,0,230
23,0,0,58,,1004,0,0,30,0,0,230
23,0,0,76,,1004,1,0,26,0,0,250
21,0,0,78,,1004,0,0,24,0,0,250
22,0,0,83,,1004,0,0,24,0,0,
22,0,0,83,,1004,0,0,24,0,0,
22,0,0,83,,1004,0,0,24,0,0,
23,0,0,77,,1005,0,0,26,0,0,
25,0,0,61,,1004,0,0,31,0,0,
23,0,0,49,,1002,0,0,32,0,0,
22,0,0,48,,1000,0,0,32,0,0,
25,0,0,77,,1002,0,0,29,0,0,
24,0,0,79,,1003,0,0,27,0,0,200
24,0,0,86,,1002,0,0,26,0,0,
24,0,0,91,,1003,0,0,25,0,0,
23,0,0,77,,1004,0,0,27,0,0,
24,0,0,50,,1004,0,0,33,0,0,220
23,0,0,43,,1001,0,0,34,0,0,290
23,0,0,44,,1001,0,0,33,0,0,
24,0,0,67,,1002,0,0,29,0,0,
24,0,0,76,,1003,0,0,28,0,0,
24,0,0,78,,1003,0,0,27,0,0,
24,0,0,82,,1004,0,0,26,0,0,
24,0,0,81,,1006,0,0,27,0,0,
23,0,0,47,,1006,0,0,33,0,0,
22,0,0,34,,1004,0,0,36,0,0,260
22,0,0,40,,1002,0,0,34,0,0,290
24,0,0,60,,1004,0,0,31,0,0,
25,0,0,73,,1005,0,0,29,0,0,
25,0,0,78,,1004,0,0,28,0,0,
25,0,0,83,,1005,0,0,27,0,0,
24,0,0,65,,1006,0,0,29,0,0,
22,0,0,42,,1005,0,0,34,0,0,320
22,0,0,34,,1002,0,0,36,0,0,290
24,0,0,47,,1000,0,0,35,0,0,20
24,0,0,60,,1002,0,0,31,0,0,
24,0,0,67,,1003,0,0,29,0,0,
24,0,0,73,,1002,0,0,29,0,0,
25,0,0,79,,1003,0,0,28,0,0,
25,0,0,70,,1005,0,0,30,0,0,140
25,0,0,47,,1004,0,0,35,0,0,110
23,0,0,33,,1001,0,0,37,0,0,
25,0,0,47,,999,0,0,35,0,0,50
26,0,0,63,,1001,0,0,31,0,0,
26,0,0,74,,1002,0,0,30,0,0,180
26,0,0,80,,1002,0,0,29,0,0,
27,0,0,90,,1004,0,0,28,0,0,
26,0,0,71,,1005,0,0,30,0,0,140
24,0,0,47,,1004,0,0,34,0,0,180
25,0,0,43,,1002,0,0,36,0,0,90
25,0,0,48,,1000,0,0,35,0,0,
25,0,0,64,,1003,0,0,31,0,0,
25,0,0,68,,1004,0,0,30,0,0,
25,0,0,74,,1003,0,0,29,0,0,
26,0,0,85,,1004,0,0,28,0,0,
25,0,0,70,,1006,0,0,29,0,0,
24,0,0,44,,1005,0,0,35,0,0,140
24,0,0,41,,1002,0,0,36,0,0,90
26,0,0,50,,1000,0,0,35,0,0,
24,0,0,89,,1003,0,0,25,1,0,
26,0,0,92,,1004,0,0,27,0,0,
26,0,0,95,,1004,0,0,27,0,0,
26,0,0,88,,1004,0,0,27,0,0,
25,0,0,74,,1005,0,0,29,0,0,140
23,0,0,40,,1004,0,0,35,0,0,140
22,0,0,34,,1002,0,0,36,0,0,70
24,0,0,43,,1001,0,0,35,0,0,110
22,0,0,55,,1003,0,0,30,0,0,
22,0,0,63,,1004,0,0,28,0,0,
22,0,0,68,,1004,0,0,27,0,0,
22,0,0,71,,1003,0,0,26,0,0,
22,0,0,65,,1005,0,0,28,0,0,
22,0,0,40,,1005,0,0,34,0,0,140
21,0,0,33,,1002,0,0,35,0,0,110
20,0,0,34,,1000,0,0,35,0,0,140
22,0,0,57,,1003,0,0,29,0,0,
22,0,0,61,,1004,0,0,28,0,0,
21,0,0,57,,1003,0,0,28,0,0,
21,0,0,78,,1003,0,0,25,0,0,
22,0,0,65,,1004,0,0,28,0,0,
21,0,0,36,,1003,0,0,34,0,0,110
21,0,0,34,,1001,0,0,35,0,0,
22,0,0,40,,1000,0,0,35,0,0,110
20,0,0,48,,1003,0,0,29,0,0,140
21,0,0,65,,1004,1,0,26,0,0,
21,0,0,65,,1003,0,0,26,0,0,
20,0,0,60,,1002,0,0,26,0,0,
22,0,0,65,,1004,0,0,27,0,0,
21,0,0,49,,1004,0,0,30,0,0,290
22,0,0,52,,1002,0,0,30,0,0,340
22,0,0,55,,1002,0,0,30,0,0,320
21,0,0,60,,1004,0,0,28,0,0,
22,0,0,71,,1005,0,0,26,0,0,90
22,0,0,75,,1004,1,0,26,0,0,90
22,0,0,83,,1005,0,0,24,0,0,90
23,0,0,76,,1006,0,0,27,0,0,20
22,0,0,62,,1004,0,0,28,0,0,0
23,0,0,64,,1004,0,0,28,0,0,90
23,0,0,76,,1006,0,0,26,0,0,110
23,0,0,80,,1006,0,0,25,0,0,110
23,0,0,83,,1006,0,0,25,0,0,90
22,0,0,86,,1005,0,0,25,0,0,90
23,0,0,90,,1006,1,0,25,0,0,
24,0,0,82,,1006,1,0,26,0,0,
23,0,0,63,,1004,0,0,29,0,0,50
23,0,0,63,,1002,0,0,29,0,0,340
23,0,0,76,,,0,0,26,0,0,
23,0,0,84,,1006,0,0,25,0,0,
23,0,0,83,,1006,0,0,25,0,0,
23,0,0,87,,1005,0,0,25,0,0,
24,0,0,85,,1006,0,0,26,0,0,
24,0,0,60,,1006,0,0,31,0,0,90
24,0,0,48,,1003,0,0,34,0,0,140
23,0,0,56,,1003,1,0,30,0,0,320
23,0,0,96,,1006,1,0,23,0,0,
22,0,0,91,,1006,1,0,23,0,0,
22,0,0,90,,1006,0,0,23,0,0,
22,0,0,92,,1005,0,0,23,0,0,
23,0,0,88,,1008,0,0,24,0,0,
23,0,0,57,,1009,0,0,30,0,0,20
24,0,0,55,,1007,0,0,32,0,0,20
23,0,0,54,,1007,0,0,31,0,0,20
21,0,0,65,,1008,0,0,26,0,0,
22,0,0,85,,1009,0,0,24,0,0,
22,0,0,87,,1008,0,0,23,0,0,
21,0,0,88,,1010,0,0,22,0,0,
20,0,0,72,,1010,0,0,25,0,0,320
19,0,0,38,,1010,0,0,32,0,0,340
19,0,0,35,,1008,0,0,33,0,0,340
18,0,0,34,,1007,0,0,32,0,0,340
18,0,0,46,,1008,0,0,27,0,0,340
18,0,0,54,,1008,0,0,26,0,0,320
18,0,0,61,,1008,0,0,24,0,0,320
18,0,0,72,,1007,0,0,22,0,0,270
19,0,0,64,,1007,0,0,24,0,0,290
16,0,0,29,,1007,0,0,31,0,0,340
13,0,0,18,,1004,0,0,34,0,0,340
10,0,0,17,,1004,0,0,32,0,0,340
16,0,0,50,,1006,0,0,25,0,0,
16,0,0,58,,1006,0,0,22,0,0,
16,0,0,67,,1005,0,0,21,0,0,
16,0,0,63,,1006,0,0,21,0,0,270
16,0,0,54,,1006,0,0,23,0,0,270
16,0,0,26,,1006,0,0,32,0,0,290
14,0,0,19,,1003,0,0,35,0,0,320
15,0,0,24,,1003,0,0,33,0,0,
18,0,0,56,,1004,0,0,25,0,0,
18,0,0,72,,1005,0,0,22,0,0,
18,0,0,84,,1006,0,0,21,0,0,
18,0,0,89,,1006,0,0,20,0,0,
20,0,0,83,,1007,0,0,22,0,0,
15,0,0,25,,1007,0,0,33,0,0,230
12,0,0,14,,1004,0,0,36,0,0,50
15,0,0,24,,1003,0,0,33,0,0,20
18,0,0,58,,1005,0,0,24,0,0,
18,0,0,68,,1006,0,0,22,0,0,
17,0,0,76,,1007,0,0,21,0,0,
18,0,0,84,,1006,0,0,20,0,0,
16,0,0,51,,1009,0,0,24,0,0,270
16,0,0,26,,1008,0,0,34,0,0,
11,0,0,13,,1005,0,0,36,0,0,50
14,0,0,21,,1005,0,0,33,0,0,50
18,0,0,58,,1006,0,0,24,0,0,
18,0,0,72,,1007,0,0,22,0,0,
18,0,0,84,,1007,0,0,21,0,0,
17,0,0,81,,1006,0,0,20,0,0,
18,0,0,71,,1008,0,0,22,0,0,
13,0,0,21,,1007,0,0,33,0,0,320
12,0,0,15,,1004,0,0,35,0,0,0
15,0,0,24,,1004,0,0,33,0,0,0
17,0,0,56,,1005,0,0,24,0,0,340
16,0,0,63,,1006,0,0,22,0,0,
16,0,0,71,,1005,0,0,21,0,0,
16,0,0,69,,1005,0,0,20,0,0,
17,0,0,63,,1007,0,0,23,0,0,290
14,0,0,25,,1007,0,0,31,0,0,0
11,0,0,15,,1004,0,0,34,0,0,340
11,0,0,19,,1003,0,0,31,0,0,340
13,0,0,38,,1004,0,0,25,0,0,320
12,0,0,36,,1004,0,0,24,0,0,320
12,0,0,45,,1004,0,0,22,0,0,270
11,0,0,43,,1004,0,0,21,0,0,270
12,0,0,40,,1005,0,0,23,0,0,270
14,0,0,23,,1005,0,0,32,0,0,270
5,0,0,9,,1002,0,0,34,0,0,320
7,0,0,12,,1002,0,0,32,0,0,340
11,0,0,25,,1004,0,0,27,0,0,340
15,0,0,58,,1004,0,0,22,0,0,
15,0,0,65,,1004,0,0,20,0,0,
14,0,0,59,,1004,0,0,20,0,0,
12,0,0,37,,1006,0,0,23,0,0,270
12,0,0,19,,1005,0,0,32,0,0,290
9,0,0,12,,1003,0,0,34,0,0,320
8,0,0,13,,1003,0,0,32,0,0,340
14,0,0,48,,1006,0,0,24,0,0,
14,0,0,63,,1006,0,0,20,0,0,
15,0,0,70,,1006,0,0,19,0,0,
12,0,0,62,,1007,0,0,18,0,0,270
11,0,0,43,,1008,0,0,21,0,0,
8,0,0,14,,1008,0,0,31,0,0,320
7,0,0,11,,1006,0,0,34,0,0,320
7,0,0,13,,1005,0,0,31,0,0,320
13,0,0,44,,1007,0,0,22,0,0,
13,0,0,57,,1008,0,0,20,0,0,
14,0,0,63,,1006,0,0,19,0,0,
10,0,0,43,,1008,0,0,19,0,0,
11,0,0,41,,1009,0,0,22,0,0,270
11,0,0,19,,1008,0,0,31,0,0,290
9,0,0,13,,1006,0,0,33,0,0,320
10,0,0,18,,1006,0,0,31,0,0,340
14,0,0,49,,1008,0,0,23,0,0,
14,0,0,56,,1009,0,0,21,0,0,
15,0,0,74,,1009,0,0,18,0,0,
13,0,0,73,,1010,0,0,17,0,0,
12,0,0,44,,1011,0,0,21,0,0,270
12,0,0,21,,1010,0,0,31,0,0,270
7,0,0,12,,1009,0,0,33,0,0,320
9,0,0,16,,1009,0,0,30,0,0,
14,0,0,52,,1011,0,0,22,0,0,
12,0,0,54,,1011,0,0,19,0,0,
13,0,0,66,,1011,0,0,18,0,0,
10,0,0,48,,1012,0,0,19,0,0,270
10,0,0,38,,1014,0,0,21,0,0,270
12,0,0,22,,1013,0,0,30,0,0,290
8,0,0,14,,1010,0,0,32,0,0,340
8,0,0,,,1010,0,0,,0,0,30
13,0,0,47,,1012,0,0,22,0,0,320
13,0,0,58,,1012,0,0,19,0,0,290
12,0,0,50,,1012,0,0,20,0,0,290
12,0,0,66,,1012,0,0,17,0,0,250
10,0,0,36,,1014,0,0,22,0,0,250
10,0,0,17,,1013,0,0,31,0,0,270
2,0,0,7,,1009,0,0,33,0,0,340
6,0,0,12,,1009,0,0,31,0,0,
12,0,0,42,,1011,0,0,22,0,0,
12,0,0,53,,1011,0,0,20,0,0,
12,0,0,55,,1011,0,0,19,0,0,
14,0,0,81,,1012,0,0,17,0,0,
12,0,0,56,,1013,0,0,19,0,0,
14,0,0,27,,1013,0,0,30,0,0,
5,0,0,10,,1010,0,0,32,0,0,50
15,0,0,31,,1010,0,0,30,0,0,0
14,0,0,55,,1012,0,0,22,0,0,
14,0,0,64,,1012,0,0,19,0,0,
14,0,0,69,,1012,0,0,19,0,0,
14,0,0,72,,1012,0,0,17,0,0,
12,0,0,48,,1014,0,0,20,0,0,270
11,0,0,23,,1012,0,0,29,0,0,290
9,0,0,14,,1010,0,0,33,0,0,320
13,0,0,26,,1009,0,0,30,0,0,
16,0,0,54,,1012,0,0,23,0,0,
16,0,0,63,,1013,0,0,21,0,0,
16,0,0,70,,1011,0,0,20,0,0,
17,0,0,82,,1011,0,0,19,0,0,
18,0,0,70,,1012,0,0,23,0,0,
18,0,0,44,,1011,0,0,28,0,0,230
19,0,0,39,,1009,0,0,30,0,0,110
19,0,0,52,,1009,0,0,27,0,0,110
20,0,0,74,,1011,0,0,24,0,0,110
19,0,0,82,,1012,0,0,22,0,0,
18,0,0,84,,1012,0,0,21,0,0,
17,0,0,83,,1012,0,0,20,0,0,
18,0,0,77,,1014,0,0,21,0,0,
20,0,0,54,,1013,0,0,28,0,0,50
20,0,0,44,,1011,0,0,30,0,0,320
16,0,0,37,,1010,0,0,29,0,0,340
18,0,0,65,,1013,0,0,23,0,0,
18,0,0,82,,1013,0,0,21,0,0,
17,0,0,78,,1013,0,0,20,0,0,
17,0,0,,,1014,0,0,,0,0,10
18,0,0,77,,1015,0,0,21,0,0,180
16,0,0,36,,1014,0,0,29,0,0,290
12,0,0,23,,1011,0,0,30,0,0,340
14,0,0,47,,1013,0,0,23,0,0,320
15,0,0,66,,1013,0,0,19,0,0,
14,0,0,75,,1013,0,0,18,0,0,
13,0,0,65,,1014,0,0,19,0,0,230
13,0,0,54,,1016,0,0,21,0,0,270
14,0,0,29,,1015,0,0,29,0,0,320
11,0,0,19,,1012,0,0,32,0,0,320
12,0,0,25,,1012,0,0,29,0,0,340
